# Gravity accuracy test - SWIFT FORCES
# G=   4.30091755e+01
# N= 10
# periodic= 1
# theta=   1.00000000e-02
# Git Branch: master
# Git Revision: v1.0.0-359-gdf3f05c9-dirty
#               id           pos[0]           pos[1]           pos[2]       a_swift[0]       a_swift[1]       a_swift[2]        potential          a_PM[0]          a_PM[1]          a_PM[2]      potentialPM         a_p2p[0]         a_p2p[1]         a_p2p[2]         a_m2p[0]         a_m2p[1]         a_m2p[2]         a_m2l[0]         a_m2l[1]         a_m2l[2]            n_p2p            n_m2p            n_m2l             n_PM
              7040   4.49173891e+00   4.90741721e+00   3.37777353e+00  -1.58047959e-01   7.79029876e-02  -4.35242578e-02  -6.59164563e-02  -1.01667605e-01   4.53082435e-02  -2.88322903e-02  -6.45855814e-02  -1.01844799e-02  -4.79901023e-03  -3.63334105e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              3810   3.22668429e+00   1.84992743e+00   2.67372158e+00  -1.54746948e-02  -3.28884795e-02   2.47906484e-02   3.03664580e-02  -1.59341209e-02  -3.29247937e-02   2.45501362e-02   2.52900533e-02   4.59426170e-04   3.63152540e-05   2.40512993e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              1600   1.85202168e+00   3.70801752e+00   3.36880119e+00   3.77086811e-02   8.44358951e-02   2.88075414e-02  -1.20103091e-01   3.22494358e-02   7.53178373e-02   2.58381031e-02  -1.23130694e-01   5.45924436e-03   9.11806151e-03   2.96943798e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              5570   1.58935266e+00   1.08165832e+00   1.91990136e+00  -1.76223647e-03   5.74171916e-03   1.34865399e-02  -2.74611451e-02  -5.52445604e-03  -2.67051044e-03  -1.30951162e-02  -2.98793390e-02   3.76221957e-03   8.41222983e-03   2.65816562e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              3460   4.24028107e+00   4.64927020e+00   3.10394765e+00  -5.90013154e-02   1.05802223e-01   6.88874498e-02  -5.82704470e-02  -4.67149019e-02   8.45472813e-02   4.23348323e-02  -6.04029745e-02  -1.28583228e-02   1.70456450e-02   2.44860072e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              3490   3.03112751e+00   6.57447831e-01   4.64545240e+00   2.52941102e-02  -3.51013523e-03  -4.56229560e-02   6.15303451e-03   2.11928394e-02  -1.07603311e-03  -4.15237024e-02   1.50396803e-03   4.13357886e-03  -2.41618184e-03  -4.19133296e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              5980   4.41603433e+00   3.92643389e+00   3.13499896e+00  -2.36784294e-02   4.61238697e-02  -7.30714016e-03   2.89092306e-03  -2.36984715e-02   4.60722856e-02  -7.13605667e-03  -2.23100954e-03  -1.86090765e-04   8.98573489e-05  -1.61585456e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              8250   2.83110182e+00   3.49457906e+00   4.05578851e+00  -7.32518882e-02   8.50642174e-02  -2.96383519e-02  -7.02063888e-02  -7.20703676e-02   8.55065435e-02  -2.89345048e-02  -7.51078054e-02  -1.18152262e-03  -4.42324206e-04  -7.03847094e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              5620   3.39006599e+00   3.41741541e-02   4.33292837e+00  -7.45649217e-03   4.44733873e-02  -3.42132971e-02  -1.42057268e-02   6.52991375e-03   3.31562310e-02  -2.65485141e-02  -1.57195609e-02  -7.72683555e-03   2.64198557e-02  -7.90618826e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              9780   7.71640767e-01   1.72973193e-01   2.58574580e+00  -6.88371211e-02   2.68764850e-02  -7.89568499e-02  -3.17833871e-02  -5.83657101e-02   2.53494997e-02  -7.58437291e-02  -3.46696302e-02  -1.03519894e-02   1.56596431e-03  -3.09461588e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
               910   1.25612350e+00   1.80909469e-01   2.21878084e-01  -5.77841178e-02  -9.80398729e-02   1.11775681e-01  -3.53578851e-02  -4.75886166e-02  -6.70856386e-02   8.39626640e-02  -3.65995578e-02  -5.28278324e-05   1.04055274e-04   1.68333136e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              8270   5.29596288e-02   1.12127368e+00   6.55332308e-01  -1.08911864e-01   2.37983316e-02  -1.18038217e-02  -4.18539681e-02  -5.59777431e-02   1.01376949e-02  -1.97547358e-02  -4.25348356e-02   1.84138980e-06   1.38209896e-06   2.99798694e-06   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              9790   1.05531310e+00   3.35981460e+00   2.93491774e+00   2.98417057e-03   4.44252081e-02   3.57534289e-02  -6.34304881e-02   2.97675049e-03   4.43801284e-02   3.46769802e-02  -6.84595332e-02   7.42095926e-06   4.50788721e-05   1.07644929e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              9800   3.90784740e+00   8.87385122e-01   1.68744737e+00  -7.22945109e-02  -9.32617858e-03  -2.65635699e-01  -4.45040017e-02   9.13505908e-03  -3.82684134e-02  -2.27625780e-02  -1.91487279e-02  -8.14297870e-02   2.89431568e-02  -2.42873222e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              2470   9.29992867e-02   4.89849153e+00   1.43078888e-01  -1.43072978e-02   1.55451922e-02   5.46236560e-02  -6.08236790e-02  -1.43281585e-02   1.72336493e-02   5.39377742e-02  -6.58470020e-02   3.46063134e-05  -1.82150363e-03   5.32980193e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              7930   1.07614150e+00   2.39673290e+00   1.93084846e+00  -4.51464020e-02  -2.12039910e-02  -1.99955903e-04  -9.61454026e-03  -4.50321957e-02  -2.08466649e-02  -1.68849219e-04  -1.47393001e-02  -1.14208029e-04  -3.57326382e-04  -3.11066833e-05   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              1700   7.65053274e-01   3.42406073e+00   3.88922602e+00   3.93370874e-02   5.42744733e-02   7.66913146e-02  -6.54476210e-02   2.40798891e-02   4.25543524e-02   1.45016648e-02  -6.53546900e-02   1.52578447e-02   1.17204748e-02   6.21897466e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              2490   3.74808872e+00   4.85652573e+00   3.73967997e+00   2.45769918e-02   5.16179428e-02   1.95738412e-02  -9.45762321e-02  -2.70444453e-02   3.86599787e-02   2.16652025e-02  -9.50370729e-02   5.22691719e-02   1.17679378e-02  -4.59744455e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              7170   1.49036794e+00   4.20986294e+00   1.00730477e+00  -2.12640539e-02   1.21986285e-01   7.28437304e-03  -2.20286753e-02  -3.04963961e-02   1.05006143e-01   1.64892953e-02  -2.52826959e-02   9.23236087e-03   1.69801116e-02  -9.20494553e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              1730   4.38100622e+00   1.06430044e-01   8.66780068e-01   1.13534980e-01  -1.88410152e-02   4.07666415e-02  -3.88034657e-02   1.18219377e-02   1.77983544e-03   2.85702152e-03  -3.26134153e-02   1.03437811e-01  -1.59282815e-02   3.49430777e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              6440   1.36354944e+00   4.79952191e+00   2.71681963e+00  -1.15383137e-02   4.85515632e-02   3.37352343e-02  -1.44862279e-01  -1.83664039e-02   4.90065403e-02   3.11181638e-02  -1.48865566e-01   3.67997424e-03  -5.07146819e-03  -3.45776021e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              7580   7.65714861e-01   1.48423460e-01   4.90861967e+00  -1.04950825e-02   2.38127522e-02  -5.06596267e-03   8.97163227e-02  -1.04602585e-02   2.38632597e-02  -5.24565857e-03   8.45721290e-02  -3.69455336e-07   2.98504631e-07  -5.17862418e-07   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              8010   1.02424366e+00   4.15024064e+00   4.79276047e+00   8.10546894e-03   2.61940472e-02   7.67825544e-03  -7.08374158e-02   9.26428533e-04   2.22558528e-02  -8.69870128e-05  -7.51279220e-02  -1.08933811e-04  -7.93809741e-05  -2.53500737e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              6850   1.38271164e+00   9.40118585e-01   1.34118979e+00   2.75623836e-02   1.67950969e-02  -2.54658051e-02  -3.74135636e-02   1.66457742e-02   4.09690058e-03  -2.12515704e-02  -4.12331708e-02   1.09166102e-02   1.26981959e-02  -4.21423512e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              2160   3.42344293e+00   1.22211634e+00   2.65937759e+00  -2.81514116e-02  -8.10550302e-02  -8.66026133e-02  -1.08445119e-02  -2.35510319e-02  -5.60704209e-02  -5.06663099e-02  -1.04174232e-02  -4.60038055e-03  -2.49846056e-02  -3.59363072e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              1400   4.37829038e+00   1.58312705e+00   1.32795853e+00   3.53193693e-02  -6.60408363e-02  -3.45530733e-02   2.61899233e-02   3.57618444e-02  -6.53228015e-02  -3.35274525e-02   2.12127492e-02  -4.68921702e-04  -7.23072153e-04  -1.01553439e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              9530   1.44114413e+00   2.51227533e+00   1.05487067e+00  -7.25359619e-02  -1.17209904e-01  -2.42325640e-03  -4.70374245e-03  -6.51474819e-02  -9.68097746e-02   2.67256214e-03  -7.74735678e-03  -7.38848001e-03  -2.04001311e-02  -5.09581855e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              8380   1.69274299e+00   7.93164457e-02   2.62285917e+00  -1.39769213e-02  -5.34197129e-03  -2.77828723e-02   1.47900404e-02  -1.39758978e-02  -5.34314336e-03  -2.77807266e-02   9.63625684e-03   8.90113483e-07   3.23017844e-06   2.90351181e-06   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              7610   1.92621019e+00   9.60906488e-01   3.20188958e+00   9.49742198e-02  -5.53903133e-02  -5.51183149e-02  -1.68373939e-02   3.53270471e-02   1.43238017e-02  -1.18737947e-02  -1.06150359e-02   5.96471727e-02  -6.97141141e-02  -4.32445221e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              5400   1.91908090e+00   2.97783978e-01   4.15913341e+00   1.08824492e-01   8.70313793e-02  -8.39497447e-02   2.10478939e-02   5.32393344e-02   4.31534350e-02  -3.01884487e-02   2.46123355e-02   5.55914938e-02   4.38849218e-02  -5.37544079e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              3290   2.56996270e+00   2.62978241e+00   3.10367145e+00  -1.44616319e-02   5.46937622e-03   1.06369823e-01  -3.02237719e-02  -1.81749240e-02   1.45379566e-02   8.83005932e-02  -3.33862118e-02   3.71329207e-03  -9.06858034e-03   1.80692337e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              1840   2.33456079e-01   2.14233745e+00   9.32767401e-01  -1.38640422e-02   1.03366040e-02   4.34575416e-02  -3.23096141e-02  -1.22259688e-02   6.53243973e-04   2.82283444e-02  -3.61043066e-02  -1.62565126e-03   9.70894191e-03   1.52176544e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              8860   4.39396985e+00   4.64614317e-01   2.33252084e+00  -2.98252907e-02   2.99196877e-02  -5.34777269e-02  -6.13135379e-03  -1.69927571e-02   1.63600594e-02  -4.72253636e-02  -9.29838698e-03  -1.28372433e-02   1.35770887e-02  -6.23190589e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              366                0                0                0
              7330   5.17007330e-01   1.90861209e+00   6.29055183e+00   4.20266874e-02   2.47124024e-02  -7.99082965e-02  -3.00178025e-02   3.53589244e-02   3.03891562e-02  -7.04227164e-02  -3.25220190e-02   6.66842842e-03  -5.67664392e-03  -9.48567409e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
                30   2.83586281e+00   4.11268554e+00   8.23461407e+00  -1.35386989e-01   1.11196488e-01  -2.32841581e-01  -9.46597531e-02  -7.35460594e-02   7.93343782e-03  -1.24163896e-01  -8.05785432e-02  -6.18409328e-02   1.03263021e-01  -1.08677670e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              6590   4.61507441e+00   2.77896937e+00   5.96229165e+00  -5.69041353e-04   4.10594195e-02  -2.59021856e-02   1.76738035e-02  -3.84133216e-03   3.99561822e-02  -2.66224779e-02   1.28156459e-02  -2.31288475e-04   3.35845223e-04  -2.62607646e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              2670   1.66108317e+00   1.22682727e+00   5.49000154e+00  -1.35495096e-01   2.17393428e-01   4.12982590e-02  -3.20714563e-02  -2.03504246e-02   8.77581984e-02   2.94942351e-04  -2.03711633e-02  -1.15144767e-01   1.29635215e-01   4.10034992e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              1130   1.71181841e+00   2.71749051e+00   7.01732190e+00  -1.66870207e-01  -4.70623635e-02  -1.07975781e-01  -6.33149073e-02  -1.48122786e-02   3.34162675e-02  -3.12335957e-02  -4.69652191e-02  -1.52057931e-01  -8.04786310e-02  -7.67421871e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              6620   1.96437425e-01   4.39042537e+00   9.66342337e+00   1.55524891e-02  -2.65278406e-02  -5.11625502e-03   3.26517336e-02   1.17830327e-02  -2.24699266e-02  -5.42360032e-03   2.78732069e-02   3.71476798e-03  -4.02087905e-03   2.59944500e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              4090   4.53898118e-01   1.65132063e+00   5.88820932e+00   1.44335419e-01   9.73105133e-02  -1.20852189e-02  -3.61467488e-02   8.58226940e-02   8.46398026e-02  -1.30594485e-02  -3.50764878e-02   5.85291088e-02   1.26879532e-02   9.70663794e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              8540   3.51627194e+00   3.86619740e+00   5.43070009e+00   3.36211510e-02   3.96548845e-02   9.17131826e-03  -4.65757884e-02   2.01239288e-02   3.92759442e-02   6.49860594e-03  -5.06132506e-02   1.34973526e-02   3.78852070e-04   2.67291418e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              4100   2.62884352e+00   4.32721683e+00   8.18134570e+00   1.63802847e-01  -2.00810105e-01  -1.24138735e-01  -8.85688439e-02   5.86722940e-02  -9.71647948e-02  -7.20631853e-02  -7.79537782e-02   1.05130382e-01  -1.03645720e-01  -5.20754531e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              7010   3.28229807e+00   2.08526788e+00   6.61315327e+00   9.39864665e-02   1.51530169e-02  -2.42043547e-02  -1.20826568e-02   2.79419534e-02   5.04543670e-02  -2.65947711e-02  -9.22043901e-03   6.60445169e-02  -3.53013501e-02   2.39041611e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              3760   1.64734524e+00   6.21331218e-01   8.40589064e+00   7.21260812e-03  -8.87356326e-03  -2.96622817e-03   8.55765343e-02   6.13971706e-03  -6.93838345e-03  -1.81641153e-04   8.06734711e-02   1.07312284e-03  -1.93205860e-03  -2.78427475e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              8550   4.17147861e+00   4.85536983e+00   5.34839844e+00  -3.06531131e-01  -1.01536453e-01  -9.42701474e-03  -1.02569573e-01  -1.34924024e-01   4.16554771e-02   4.60533379e-03  -7.52770454e-02  -1.71524063e-01  -1.43477395e-01  -1.41533986e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              7020   5.17492411e-01   8.96572986e-01   9.61419263e+00  -6.14238307e-02   1.28992358e-02  -8.24099779e-02  -1.49381198e-02  -3.05699054e-02   1.60085242e-02  -3.22210789e-02  -1.35324514e-02  -3.08743082e-02  -3.12052830e-03  -5.02142608e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              8170   4.02134003e-01   2.64959952e+00   8.43847684e+00   1.82001330e-02  -1.36672687e-02  -6.25366643e-02  -3.88948023e-02   1.87867205e-03   2.21265908e-02  -3.75218578e-02  -3.95219252e-02   1.68261193e-02  -3.57750207e-02  -2.48362646e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              8180   9.71920977e-01   2.34168310e+00   5.73785743e+00  -4.35087346e-02  -2.34589763e-02   5.37750078e-03  -5.56915440e-02  -3.94141972e-02  -2.00420097e-02   4.23350692e-04  -5.90767264e-02  -4.09453129e-03  -3.41696967e-03   4.95415181e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              8580   4.04837122e-01   6.94706222e-01   9.40338466e+00  -2.52858028e-02   1.02612600e-01   7.67938867e-02  -8.40676669e-03  -1.07508618e-02   5.90468571e-02   3.83284502e-02  -7.27045164e-03  -1.45385582e-02   4.36033383e-02   3.84654216e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              4810   3.16724942e-01   3.87548489e+00   6.44537504e+00   1.11658752e-01   5.72533160e-02  -4.03410643e-02  -1.45783842e-01   2.83045135e-02   2.78180055e-02  -6.84962794e-02  -1.36095434e-01   8.72040838e-02   3.08852531e-02   2.98009850e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              5950   1.64902679e+00   4.62924701e+00   6.82854283e+00   7.71451741e-04  -5.29342964e-02   4.02199589e-02  -8.60697702e-02   6.45488873e-03  -2.67527197e-02   2.49974746e-02  -8.87496322e-02  -5.68797765e-03  -2.61997003e-02   1.52188707e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              4170   1.14699087e+00   1.89356619e-02   8.83549560e+00  -3.86065617e-02  -3.74044850e-02   8.34812075e-02   5.40923625e-02  -4.18649763e-02  -2.32669208e-02   6.57940581e-02   5.07216156e-02   3.47702793e-04   1.91892992e-04   3.98019823e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              2410   3.75869708e+00   2.06154695e+00   6.96313463e+00   5.68012521e-03   9.61717218e-03  -1.22831672e-01   2.37674005e-02  -6.14687242e-02   4.47334126e-02  -7.35839605e-02   2.70742383e-02   6.71488494e-02  -3.51162404e-02  -4.92477082e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              6320   1.12102524e+00   4.16497818e-02   7.14691958e+00  -1.11508414e-01   2.94009857e-02  -6.20257854e-02   8.35671872e-02  -5.75118139e-02   2.59401854e-02  -3.46073508e-02   8.33122060e-02  -5.39908856e-02   3.46552930e-03  -2.74086855e-02   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              2760   2.51756048e+00   3.83465877e+00   5.43757873e+00   7.68310577e-03   1.49134379e-02  -2.15402488e-02  -5.18672131e-02   7.37546850e-03   1.55808628e-02  -2.19594929e-02  -5.69167472e-02   2.70427292e-04  -6.83160848e-04   5.83787973e-04   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
               890   1.42471012e+00   1.40554510e+00   5.61273196e+00   1.80979267e-01  -2.26961486e-02  -1.45594209e-01  -4.04996015e-02   3.26495059e-02   4.02998216e-02  -4.31673601e-02  -2.74628159e-02   1.48329765e-01  -6.29959702e-02  -1.02426857e-01   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
              6330   8.02897812e-01   3.53628017e+00   6.00799825e+00  -8.73237923e-02   1.36111379e-01   4.22422253e-02  -1.02096327e-01  -7.10551515e-02   9.25049186e-02   4.48012091e-02  -1.01360686e-01  -1.62676126e-02   4.36063223e-02  -2.55926256e-03   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00   0.00000000e+00              367                0                0                0
